Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,4fd4f43d9735ac057001329a3a60a2d7233c7e9c60d11f3aa1432c16e84fec2a,АСХ Хирда,Положил,female,1.0,2022-09-21 00:00:00
,2694ae2bc63e26742cbac9334721acc80e586425a5b5df2cdacf5a25f43db549,Шкорпион Обука,Положил,male,0.96,2022-09-21 00:00:00
,487b18f2070a3b6d2284b5d346f8a4360938db864285aaab7891780b257a44ed,АР-ДИ,Положил,male,0.97,2022-09-21 00:00:00
,b8f7bf7d29b159a836bfa13522acad184be22cac98a90fcf2452e0b73d3eb427,Деива Обука 2001,Не положил,female,0.5,2022-09-21 00:00:00
,e6f98ad4b0d386ea3e741b85b2738233987ec1125e86e7cea4d874bddbd3a499,Емилија,Не положил,female,1.0,2022-09-21 00:00:00
,816d017b541d66a18320312b2af33cf694e370b775ff9d69d2d3a4bbf5c1e3ed,АР-ДИ,Положил,,0.0,2022-09-21 00:00:00
,b6ce6a8ac024282f7206d286e355ce51efc8d932aada14f26968f5d4e981439d,СМАРТ,Положил,,0.0,2022-09-21 00:00:00
,80a2548c8dc42359896b941b4074ddb91c975834ad9f298a828c44bc19481419,Мобилити Плус,Не положил,,0.0,2022-09-21 00:00:00
,d64cf1630e08e121fb66945a84ba377f8a2ca4018f3b8fb3556685e2a89c0ca4,Арт,Не положил,male,0.98,2022-09-21 00:00:00
,039b3b79935007643b81fd8cc4dc7a93920f2fc908b89234860ea7cba2e4c263,Струга-ком,Не положил,female,0.99,2022-09-21 00:00:00
,e458e8a029e6e3b7ade2576c7da5e63629db7c4387c676524eeeeb0bb5b5b829,АСХ Хирда,Положил,female,0.98,2022-09-21 00:00:00
,02a07f377cd46bfd90f7d7250826a2dba3760d254773096ab9e42108e22e0e6c,Тримоски,Положил,male,0.66,2022-09-21 00:00:00
,16cb8b0464a285294173ba95ad879932a2816af6a37c567200af99529c79af80,Шкорпион,Положил,,0.0,2022-09-21 00:00:00
,386ffff74a9e19af9dfd1268f06a259addd5cdc7f5cf1052ef40743273494b18,Кекец-О,Положил,male,1.0,2022-09-21 00:00:00
,04d628b3a131b26551059272a480a229babaedc30505f4d028256fa942a2676c,Ас-Коко,Положил,female,0.99,2022-09-21 00:00:00
,375756469a8181e6f86050e6e24801bd770f1db4ef8eae2e93cbe4664c2679c7,Кекец-О,Не положил,female,0.93,2022-09-21 00:00:00
,f68f3379f5803830c6d7df8c21b830e92da60e62cf96147975f63972209d1353,АР-ДИ,Положил,female,0.98,2022-09-21 00:00:00
,8f26166a21b76d7d942c82b40a21a8b327f537c4dce5df3be7263d8d08342f84,Идол,Положил,female,0.98,2022-09-21 00:00:00
,0fee3cf31a846cf2b67e613ce75433ea39a07a34e6fba243ff5d20c1e77aae7c,СМАРТ,Не положил,female,0.95,2022-09-21 00:00:00
,c629e4b6925b7f36ceef13199b77bdb9c29bc20119e8ea26e1936ff73b100229,Шкорпион Обука,Не положил,female,0.98,2022-09-21 00:00:00
,ab5aec8713519d050e589c62bb96cdb3e4b28dee4497b120d8f5ab805c107766,Мартин,Не положил,female,0.99,2022-09-21 00:00:00
,b6fee293bb4ee14309159b77a24fcbcd04a468125807a55aebaffdf47ec23a53,АСХ Хирда,Не положил,female,1.0,2022-09-21 00:00:00
,ab57bf5febbd6f2d4c0e6e33b29b556c60f709c07440770c4217d6c34dbfa444,Зелен Сигнал,Не положил,female,1.0,2022-09-21 00:00:00
,e26f09d940eca65df3efff64c96156bba0b419ce5d58303e36589d9988498170,АСХ Хирда,Положил,female,0.99,2022-09-21 00:00:00
,4c1770b5e09889fe847ec80212821f3f66bef0add24e97b9a0782bf4972a28f7,Бобием,Положил,male,0.57,2022-09-21 00:00:00
,07cd006c51043914ec585016628971642fd0724160a4f5ebca273730b0c35df3,АВТОМАК Гоце,Положил,male,1.0,2022-09-21 00:00:00
,ce29fd225043170600e0b45dba919227e72ed676281fc7ccde3d6b8990699815,Ел Хилал - Јуниор,Не положил,,0.0,2022-09-21 00:00:00
,ca2df7d03004210a7c904fe986d708db6a76d2e315964ca6cb7c7f63e10526db,Нова-Нова,Положил,female,0.98,2022-09-21 00:00:00
,5b3a8ee7e940826c15f784e2e6540ad903273b8aaefad6004037459410675ce2,Ива Обука,Положил,female,0.99,2022-09-21 00:00:00
,d26909a81ba958a8430fb405e6098f52498d37b52f01b9c8e4774b16c26534da,АР-ДИ,Положил,,0.0,2022-09-21 00:00:00
,c13146d4d0d6a585a2bad1f6ac8b3901024dc1256149b18a191d1948b58c8dcf,АР-ДИ,Положил,female,0.99,2022-09-21 00:00:00
,eeb2574b5bc5939930c830eb619d3087c8a709e375d08beb036e766142ada320,АСХ Хирда,Положил,,0.0,2022-09-21 00:00:00
,59d845c3b4a4195bc00ad7133031054dca859997419bb16ee5031d0f790f1f5c,Нова-Нова,Положил,female,1.0,2022-09-21 00:00:00
,7c5159cd40a791220223f47da5536637618af36d2852d47e5a056326da0af540,Зелен Сигнал,Положил,female,0.98,2022-09-21 00:00:00
,25e39357d5d3b11976ddec2eb4874db2cb76c08492141d8dc5270ab8bd5b0d0e,Шкорпион Едукација,Положил,female,0.99,2022-09-21 00:00:00
,1ef8622f50ac59eadc08724b1cf11f9822662f6e20801bf5dddc6144065cef75,Алфа 2018,Не положил,male,1.0,2022-09-21 00:00:00
,2c29db5b36797b9045426ed84291074d048a12bffef88688ba2548cb2bb99c98,Мартин,Положил,male,1.0,2022-09-21 00:00:00
,4809e8d07a62e50f08434afaa9f068a0d6af371d280a163c12883af0ffd981b1,АР-ДИ,Положил,,0.0,2022-09-21 00:00:00
,04865f335d4dac4c7da409f8624838252e39ccd7b4bea400efa80cf9cd513177,Шкорпион,Положил,male,0.94,2022-09-21 00:00:00
,eb04a264867a8c52306e48651e739c3b55327590ea34e7b0319ac9614a263768,Шкорпион,Положил,female,1.0,2022-09-21 00:00:00
,2ed4886dee03accf5bfd107c07e692b7b72fe9cb4b816428fb8c615663cdf219,Шкорпион,Положил,female,0.63,2022-09-21 00:00:00
,0b7e14554debc15f54775bb06254e65d672773d37d5486d1721c9bcaeb136f46,АР-ДИ,Не положил,,0.0,2022-09-21 00:00:00
,f2a2177f801ca292ae64bc754023fa6b97636e61af01271aea857022064e17b8,Елита дривинг,Положил,female,1.0,2022-09-21 00:00:00
,66825502e5808f6eef98c787433a5c294f5e9230b166048609fabcb6f11d6a71,Бене Трејд 53,Положил,male,0.97,2022-09-21 00:00:00
,1c4c27954674d6badbd7b2355afa395a4c9dcea76865e4e2cffc221219cc51e3,Елита дривинг,Положил,,0.0,2022-07-06 00:00:00
,0280852c96605bc6941c81039263a80b004ea3187573ee40ecc0e1f1f84be7b2,Ива Обука,Не положил,male,0.92,2022-07-06 00:00:00
,627dd136035931dc6d73dbe9bbdc459a7107cc2ac499c5753c82c7f1ae173c60,СМАРТ,Положил,male,1.0,2022-07-06 00:00:00
,dae2ddcd1a8c86f632aba1cae0862e97b4353492f46d9416ade7d58ea94c15cd,АСУЦ Боро Петрушевски,Положил,male,1.0,2022-07-06 00:00:00
,4ce166b83ae23309c4be6e9f9fe3e6738f8fc8e16e3a2140bee7b00f318ed56c,Идол,Положил,male,1.0,2022-07-06 00:00:00
,75d3ebde22237b75bfd107c7ea7ab44aa076e9f6506c553400e27033d0461a51,АР-ДИ,Положил,female,0.98,2022-07-06 00:00:00
,2d1b77adddb70040bdf63ceefea570921e01e5d6525af706eabfbf549d116968,Арт,Положил,male,0.98,2022-07-06 00:00:00
,e29f33942a9342e1534c0294e78c2bb67c510658199fee393ff2d05d8beb3e98,АВТОМАК Гоце,Положил,female,0.98,2022-07-06 00:00:00
,250caa3be0b84e80f8339a9649c2d8a1c84586429151263507f73fe41f867cfb,Мартин,Положил,,0.0,2022-07-06 00:00:00
,ec696d58492a1ea3bfd9d7d31758b445fa4cd4cca1a38a710a4613e959d21ab1,М22 М22 Дооел,Положил,,0.0,2022-07-06 00:00:00
,55625972dea767a02e9f8753a9a7b2e07127bd3dd9ac9c7b16c2f5dad8081350,Ива Обука,Не положил,male,0.99,2022-07-06 00:00:00
,cf0f9e96d0d12483e09c9e776f6f14380c32ee2185fd3bf04653c57e3ca45392,Брм брм Л,Положил,male,0.96,2022-07-06 00:00:00
,e7c3f1765f8a015570d9d2f8251856f35c300422915e5f923e8b7976776a6104,Сигурност ГТБ,Положил,male,1.0,2022-07-06 00:00:00
,f6c6a01ed1efa65f0483911be55da28852e1293098165473e779f926b7096d64,АСХ Хирда,Положил,male,0.94,2022-07-06 00:00:00
,44e355298323a61860dbf0e38da884d9a02fd7402aeea94e3528e441689dbcfb,Арт,Положил,male,0.97,2022-07-06 00:00:00
,82cf356430130bb5daea51456e2eed18d9043bd5a60b807cf1470880f22d32d8,Идол,Положил,male,0.98,2022-07-06 00:00:00
,e518ec6e1cc472dd0f5731d8154a0be60d928f8cabdebfdd91b746545403e1c5,Кекец-О,Не положил,,0.0,2022-07-06 00:00:00
,d397c2066681f5555f4a0aaf5f127d80f62781dae5e1b2a0d71b2deaf253276b,Мобилити Плус,Положил,,0.0,2022-07-06 00:00:00
,9ae8185157d5fd833e7322ee4d3689165c60cab76eb40086471920f9bc0eb396,Мобилити Плус,Не положил,female,0.7,2022-07-06 00:00:00
,0e489f59a169702afc614ed09618239d7ec8af10f0f0ae91f7e8a0ce322512ad,Арт,Положил,male,0.97,2022-07-06 00:00:00
,296a3a533891ccfe48910b522f6e4e9295c12a40882fb1c51082244a4dfd9808,Кекец-О,Не положил,,0.0,2022-07-06 00:00:00
,6ece15438cd6390858169022fef10ce1339b693fe9910ce41e4051143f598dc9,Арт,Положил,female,0.98,2022-07-06 00:00:00
,beec092976dc7116ba1f382bd1b9cbecfa6147115e12463280ef13792e5ecadd,Зелен Сигнал,Не положил,,0.0,2022-07-06 00:00:00
,78fa5286eaecf0b7c69e17d89c66a512c7cb176428212184512309dfbf1b7a5a,Ас-Коко,Не положил,male,0.99,2022-07-06 00:00:00
,eddcfaa1675de986f3d18449bc8c2338159ac151803595bac73da55008a54d6b,Шкорпион,Положил,,0.0,2022-07-06 00:00:00
,e65a877c6b4f30c8a0f137ef735abe6af3602643afab3b9e4ad311755354ceba,Ива Обука,Положил,male,0.95,2022-07-06 00:00:00
,008daf65919fdfc59393e4f319bfd0588eae8640904c38b82d0ad227bbb4434d,Шкорпион,Положил,male,0.99,2022-07-06 00:00:00
,40ecbeb868bda8754a7a157c732f120c5aa1caf3df3164be88391c87056fdb35,Идол,Положил,female,0.98,2022-07-06 00:00:00
,03dd5d788f7bea166dd7f7c2dc14fa2340cd505b1cddfe10f8e95cb66752d2ca,АСХ Хирда,Положил,,0.0,2022-07-06 00:00:00
,51658b5b8091e0d02b85c94fb5fea421157bbbc193f481a03677f2160d68f994,Мобилити плус,Не положил,female,0.99,2022-07-06 00:00:00
,f78c0a2f189c5768b59c8d512c2c110c2f96e9cb1a44d17d0e27040ea9242394,Шкорпион,Положил,female,0.99,2022-07-06 00:00:00
,0aecd9e39e592916893630b9c1ef571d0431f07dc8108de6aabc5ac593af468f,Шкорпион Обука,Не положил,female,0.97,2022-07-06 00:00:00
,166676574506b06826cf732aafd7d569595f27de49a42e6082fca3cc58ff101d,Шкорпион,Положил,male,0.97,2022-07-06 00:00:00
,f042271974d84b296ecde89ad30c52c32fa1b4ee1a31754a133d3d5eee468bc1,Бобием,Не положил,,0.0,2022-07-06 00:00:00
,840d07de0c5cc190d64a64f733c5d68c3ce6f737db2a27183bd8fb2d0b4ba96a,Болана ком,Положил,female,0.98,2022-07-06 00:00:00
,f75d7ba3d62be4f67db8f6323cfc669243fc0f051803e1dc095e9e13a26150dd,Тримоски,Положил,female,0.99,2022-07-06 00:00:00
,9fe1a742337e3fecf086e7754fb51c76768e8f209af01df39b81321cc52cb980,Тримоски,Не положил,female,0.98,2022-07-06 00:00:00
,d213d65ee7047ac160bf24e95e52482a54ebff55f3e02737499b80b8d6ce3e82,Арт,Положил,,0.0,2022-07-06 00:00:00
,dc73e615d7ffee617c74abc06d1b26482bee1706fc56ba422190ba6a7b2fd1e0,Зелен Сигнал,Положил,male,0.97,2022-07-06 00:00:00
,0f7f486bb5fe660b4bb469b0ed0caf19bbb0ae57181bf087029f41b60aa71558,АВТОМАК Гоце,Не положил,,0.0,2022-07-06 00:00:00
,d1a92246f2076949695091d4695a25c35327de739099d068dec7ab3765c79ed7,АР-ДИ,Положил,,0.0,2022-07-06 00:00:00
,45871d361f9924db7f741cb3390a363e9468a6cc711a48335e232428060d3d54,Емилија,Не положил,female,0.99,2022-07-06 00:00:00
,785c4535a6207958bfddcf80876bb087f13da241fa6d4b72db6f1b7965202651,АМСМ Услуги,Положил,,0.0,2022-07-06 00:00:00
,172b5325d4b51485534650812db3f2afc5c2b52c7819f00b5a20b089944832fd,Идол,Положил,male,0.99,2022-07-06 00:00:00
,80b4bfc5fa870d97ff3d998178c2bdc05d438b240ecb51e8765a36771232e061,Банкина,Положил,,0.0,2022-07-06 00:00:00
,d8f1f2d538dc267180b4e46d622b44b2a3bd2533e0231477abfb96c1a5980f46,СМАРТ,Положил,female,0.98,2022-07-06 00:00:00
,7078dc811b6be99d666ac2f8c0df809dbb1c0d57d21b46b17c495fe7797e0047,Мобилити Плус,Положил,female,0.98,2022-07-06 00:00:00
,95c8fced008f3e7f1570bebe79ca1779a31f1c1ddbf77fddbcf4a3ae9928ca82,Болана ком,Положил,male,0.98,2022-07-06 00:00:00
,a934eac17aa16009d0c68909b618fc725eccf8c142081ed4f88b54532b04c324,Шкорпион,Положил,male,0.95,2022-07-06 00:00:00
,b5fdec8f7682649b6b461fd4c944d10e0683a9a3eebdb206186bd46ee8135250,Кекец-О,Не положил,,0.0,2022-07-06 00:00:00
,f9843e0885a75ec0f470ae65fe124918ae5648b91103bf9b9e7552573a470f66,Идол,Не положил,,0.0,2022-07-06 00:00:00
,c37d8de34a07254965851c01d40279a095dfaee6b7c63527b4f39446550b3655,Нова-Нова,Положил,male,0.98,2022-07-06 00:00:00
,2d4ed2f83771744f20f3fc96aa197c5b65ba84b9f3b40dd7848622945288d281,Сигурност ГТБ,Не положил,,0.0,2022-07-06 00:00:00
,c73c05a30dc5e18381854fd814f576bb52b4d0d216027eb5434732eda33139c5,М 22 Маријана 2015,Положил,male,0.97,2022-07-06 00:00:00
,8bc86e8be90d2c1b5bb4720bab5fbb0e884153486af8a5159ca618cc096b0302,М22 М22 Дооел,Положил,female,0.98,2022-07-06 00:00:00
,7919db005bd3e13df0c395678b5432340fc0703a8aec77ea6e3c78717d4950f0,Алфа 2018,Не положил,female,0.98,2022-07-06 00:00:00
,59a89bdb0f6c1df0c20c4ceb4ccd3f3c41a70c80e130dfbc8241562b4762f6d2,Шкорпион Едукација,Не положил,,0.0,2022-07-06 00:00:00
,9d389f4d8617433538412724eca87c1a71bbfd3d2d3b15acb2eb5e9a151d5c1c,Алфа 2018,Положил,female,0.98,2022-07-06 00:00:00
,fda0608abd3bdcef25483447e7a6c6c3b1f74ee63b0b8ed5741cd8f6d938a403,Автомак,Положил,male,1.0,2022-07-06 00:00:00
,cf359562d613b3964a9a96f0ca376a90bda12f99784b61acccafd7919ca116ca,Панда-ЛТД,Не положил,male,1.0,2022-07-06 00:00:00
,05262550a476debe3d42d55f684d76d82fc18da78adb35a36026397b6f1f7981,Нова-Нова,Не положил,male,0.99,2022-07-06 00:00:00
,d2e57d14ec5a9f0bfe566b7edc94c749638f1ecc7db1b9ec5fec4eefeedde53e,Мартин,Положил,male,0.97,2022-07-06 00:00:00
,961817d350258f4245bf9b347153f62c5bee0f439e0d4a7b2658d763a1f2dab8,АР-ДИ,Не положил,,0.0,2022-07-06 00:00:00
,41f77d7427e3478bf8c741d42c4941b3eca9d29df10477abdc9e3a450fbbdd9d,Идол,Не положил,female,0.98,2022-07-06 00:00:00
,14f939f814614548fa59bb0172ef43d265e31594ec95227643643cc0c2f2e238,Нико- феникс,Положил,female,0.97,2022-07-06 00:00:00
,40dece7369da85b6e3a1bc04b3afdf84a2d7628f9b271f1907ff142fd13b0762,Идол,Положил,female,0.99,2022-07-06 00:00:00
,23c4cac8cd36bcc34e9f189f324f271e997431a79594c1272aa51ffcd7c758fd,АР-ДИ,Положил,female,1.0,2022-07-06 00:00:00
,cfb815f190d7d9f9eb52f1b430e5df5eba959836a7ad1e09da37dcbd001bc802,Мартин,Не положил,male,0.95,2022-07-06 00:00:00
,c3ef35ee5d9e5f2ab856e2d7e94acdb6d1e91a56faf5060c2e8bfbc23f587b86,АСХ Хирда,Положил,female,0.96,2022-07-06 00:00:00
,a2f26638e12a45556d046b1f66957a0d4733116836ebca61d0ffbd7f2af65c6a,Зелен Сигнал,Не положил,,0.0,2022-07-06 00:00:00
,2efb97e056d5c5b42b0f3e87379b0cf958c1dec9219e54294e7875dc1d8d1110,АСХ Хирда,Положил,female,0.65,2022-07-06 00:00:00
,5e44c6ed3dc4004fb5eb8c146ee969671638d859f1154c60857349bb308fb362,Ел Хилал - Јуниор,Положил,,0.0,2022-07-06 00:00:00
,ac360829683dd89edb5d996825e4526dddb4a8525d4a128dc3bea846991d2e5c,Ива Обука,Положил,male,0.96,2022-03-10 00:00:00
,dac016214751ed081859a21a681df762269014af6cbf601aca96d7125b8ef8ed,АСХ Хирда,Положил,female,0.88,2022-03-10 00:00:00
,c0358438236acfc574a630ed70bb9e977e616f55e0c03da2ecbe0dffdb6dad41,Зелен Сигнал,Не положил,,0.0,2022-03-10 00:00:00
,79f5de796d1a9dcbc5383a9036d013643211c769565407fcd2521c444abe57f4,АР-ДИ,Не положил,,0.0,2022-03-10 00:00:00
,36d9a05d1d396d3b852a368ecd6ca965e8520345bead4000b61d869215bd8361,Тримоски,Положил,,0.0,2022-03-10 00:00:00
,faab11295d640030fd10fc28adf3983a91353b8843a9e53aaf00878c0cbef99a,М22 М22 Дооел,Не положил,,0.0,2022-03-10 00:00:00
,add03753f55511ca472230dceb9e25318acace383a3006e2ead168af3287937e,Виза,Положил,,0.0,2022-03-10 00:00:00
,9b69138bdb4f15b8f73f17b4b12b15373e951b7bbd0cd1017776a8bf0dbfb920,М22 М22 Дооел,Положил,male,0.99,2022-03-10 00:00:00
,48bf1a868ec5aa2095527d208f693992d1e06ab7413d0a54c728a895ae839f5d,Ел Хилал - Јуниор,Не положил,female,0.88,2022-03-10 00:00:00
,81e0547f86d4307861f1d4e6a6a5593f04b7a81195a0aa2d1f05088817462102,АСХ Хирда,Положил,male,0.97,2022-03-10 00:00:00
,eed9a209a5b1b0a66bafbbad632157c3b702a48d0ca19aa09438cfeb8bcc5e43,Мобилити Плус,Не положил,,0.0,2022-03-10 00:00:00
,c9d39b9d38774fbeceeb427e5428211f9d3c9ecc6553bc776a7f537f5d91ef5c,Арт,Положил,,0.0,2022-03-10 00:00:00
,8753d0409839b8646465e5bd80b6f44ca6e60463c700bddf96a4fd3d9b95d0b2,Болана ком,Положил,male,0.99,2022-03-10 00:00:00
,611124f05d4c5e110b733364e09d49542aaa1d895c386077f0f5c5eb2a749b0d,Алфа 2018,Положил,male,0.99,2022-03-10 00:00:00
,24627d772e42da8dc22b6933dc110f20142109b69e32e6de8d65f28c9a954556,М22 М22 Дооел,Положил,male,0.99,2022-03-10 00:00:00
,3674d11804dac8cbc036ba37c8675210cdd17c4cc338cd01c3af0b9b4de57f11,Кодекс 93,Положил,,0.0,2022-03-10 00:00:00
,f893596a8bf320404a1c0edf6bd65de2089ef2fa9af57cda5364739038e4799b,Софи-Скул,Не положил,,0.0,2022-03-10 00:00:00
,21229e1c6ed559167dec97da7cf6092b69be1da439c02d5002eb908d82212395,М22 М22 Дооел,Положил,male,0.99,2022-03-10 00:00:00
,9eaf5d16378a17286059827e827eb4006f0fea4f134e87eaa19d08ae34545f42,Банкина,Положил,male,0.99,2022-03-10 00:00:00
,2a471b3761b14724ab3aaedf8d8c19bc88df5fe4512cbdd2c75328d9ab6639e0,Нова-Нова,Положил,male,0.99,2022-03-10 00:00:00
,3983afddd4fa28cfed77c5978f9181088c6f009935be6ff5b99718e67c9ea9b1,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-03-10 00:00:00
,892a7354257d7851fade4c36843f026b472a6184ec2fb487b051fd14605be8e9,Бобием,Положил,male,0.98,2022-03-10 00:00:00
,18da0828b44c2dff6f00efd913481df1d3047ee102b8a5310355c0e633cd7608,Деива Обука 2001,Положил,male,0.97,2022-03-10 00:00:00
,d1de610ecfa64810fc062cbea8b332b101586bbe7726a71ef4d36654b696dcca,Кекец-О,Не положил,,0.0,2022-03-10 00:00:00
,474b0509a27ada85717013a58749b4e563e628f6fa151b5750c4a51bf17b5d5c,Брм брм Л,Положил,,0.0,2022-03-10 00:00:00
,859485e1d110336a593fda527b78df9065002eab88b639f912a69044322fe877,Кекец-О,Положил,female,0.98,2022-03-10 00:00:00
,deab7f6eb8065446ebc73a441165a90489c9bee9d77408ab50c550c4b6e8ad70,Ива Обука,Положил,female,0.92,2022-03-10 00:00:00
,2c67dfa66c4e400bdefabf77839d3a4320774cc002d40d5b73e4ee1d94e6eabc,Деива Обука 2001,Положил,,0.0,2022-03-10 00:00:00
,7bc7fc276da5234b1af6d0225292ef295ee8157d0524013a5bcb9379dca0aabe,Ива Обука,Положил,male,0.96,2022-03-10 00:00:00
,b73cb7f86d303aae2f39b0b8f6e5bb8d97db4d1069c9449d641287a57fdf5d13,Арт,Положил,male,0.96,2022-03-10 00:00:00
,678d0a75a29c3ef8cc5cffdcb7d235c3e686c422ffa33167870fcdb653d19aec,Мартин,Не положил,female,0.99,2022-03-10 00:00:00
,ecb63078c8abd82edd32c006ff30423c18aae69686b5770e16dce87c1659c227,АР-ДИ,Положил,male,0.95,2022-03-10 00:00:00
,8b49e285c15d4723f900ad4bb43712642a862fab417c5edb9f151bc3a0eec56b,Шкорпион С 2014,Положил,,0.0,2022-03-10 00:00:00
,95753da86f442ff34d14043ff56fb6d524041ee2459fbe3989a29ba99b3145b2,Банкина,Положил,,0.0,2022-03-10 00:00:00
,c532b91860e999811426c8b949f8f7939aa18459c0b3165ba0018dc0d179dced,Деива Обука 2001,Не положил,female,0.99,2022-03-10 00:00:00
,ed500b560b597650fbaaf9c15d8c913314b02456c4ce3c9bfa9dd5b4f24800a2,Дацко,Не положил,,0.0,2022-03-10 00:00:00
,1a9ec0419ad6536ce6bd89c73de425ea056015007ffe616f97fb379a6d74c1b7,АМСМ Услуги,Положил,female,0.98,2022-03-10 00:00:00
,41aa1a305d7fb585f1abf13ffc6e56ad931f515370266f05b71ca1c7fdb6e42a,АСХ Хирда,Положил,female,0.97,2022-03-10 00:00:00
,e7725ec106273e9d4b1801eb5e54af3603a4cfdb1958730e36036c265b92f86b,Идол,Положил,male,0.99,2022-03-10 00:00:00
,ba25cfdf674d6ff6a7be3d37e85fc3a231dc2e0e85ebc86baf07c754b3ff156d,Болана ком,Положил,,0.0,2022-03-10 00:00:00
,7529c6c02ccf17539f47b72f51fad4251103abb706bcdc5ac2779d8084a56443,Ива Обука,Положил,male,0.98,2022-03-10 00:00:00
,219e12e5833aa998475e58eb5ccd8e20104105ce6510ff02e8ec31cf093bc9f4,Арт,Положил,,0.0,2022-03-10 00:00:00
,0adbf10d252cd22087b9e016de06cdcb70aa74c281c7610e2472f5da17aa7515,СМАРТ,Не положил,female,0.82,2022-03-10 00:00:00
,2a611a0e3266785115ceb5887852d3e456fab0a8c442bb336bec8cbb16d1c239,Арт,Положил,female,0.96,2022-03-10 00:00:00
,d85b3f69565ed25e4be997cad79245912415a266e25177b7686d04694ccb8e17,АР-ДИ,Положил,male,0.97,2022-03-10 00:00:00
,0ae14d1a251627faa14c0acccf256bb524dfb50a6531168fc391adfe8dbccc79,М22 М22 Дооел,Не положил,,0.0,2022-03-10 00:00:00
