Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,042b7c8f4d36d1d000b3f3b826bda32261d1c20dd1daa609cea6d2f65afedf5d,Кекец-О,Не положил,female,0.98,2022-05-17 00:00:00
,502f73e0c30c47b63c2b2813b33b8af2257d5579061dca92763217aba54275d0,Мобилити Плус,Не положил,female,0.98,2022-05-17 00:00:00
,4d1f83ab08f495c6c7be45fd484beab4b340791cd4589874b5382b7657f48510,Зелен Сигнал,Положил,male,0.89,2022-05-17 00:00:00
,bff4479616575d5e4e1b9bf287757e24a30f73dfd18e7df1ac3184aaf52782ba,Емилија,Не положил,female,0.97,2022-05-17 00:00:00
,f4eefe132ca42c444c877242d951e0ae31f5fb4b12b942a0fac4d05081148f92,АР-ДИ,Не положил,,0.0,2022-05-17 00:00:00
,855e7637d21c967e47f8dafea6fd557b442b0551135700ebf2e13c5c37e9048b,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,87015f5938f2703a7e9c76304c1ebd197f7e99cbe2f1b906d882049fb6bbcdbf,Мобилити Плус,Положил,,0.0,2022-05-17 00:00:00
,3fc776cfe92577cfad079a34e430ef6a64c80cc8bcb70634532faba7b898d629,М22 М22 Дооел,Не положил,female,0.98,2022-05-17 00:00:00
,a286931d512ea0137310d0705e4326b58d74c85518a58ea8635ccef7b7e92652,АВТОМАК Гоце,Положил,,0.0,2022-05-17 00:00:00
,2ba169a0b0936da68a685fb605ee3dcf4b4a544d893deb01aa9e8bde5190def7,Банкина,Не положил,,0.0,2022-05-17 00:00:00
,33b9e8f20c7395ea18839731bbf91ea945091ffda3922d6c5af2fb40e5a6492c,Шкорпион Обука,Не положил,,0.0,2022-05-17 00:00:00
,ec87ac1682996022293f3a7f345e70328895a829283c21b8738d0a8b1b1b1619,Софи-Скул,Не положил,male,0.99,2022-05-17 00:00:00
,366add9beb4904d21a47e1951c7549ba78adf115cde7636712a20a316eb4c11a,Кекец-О,Не положил,male,0.99,2022-05-17 00:00:00
,221df8bc7442310d27bf9689a778f140df40e7b78ab21f67380bd4bb6d4c4225,Мобилити Плус,Не положил,male,0.99,2022-05-17 00:00:00
,b103e0db6f5d53f7bd603642154f6fef11d6c4e0d9f1b1c69f148552665012de,Ива Обука,Положил,male,0.98,2022-05-17 00:00:00
,a7c30105875f2be95282f723d40316af9b316b10c864c7d115a6227071d037a4,Драјв Скул,Положил,female,0.91,2022-05-17 00:00:00
,3389ef939787ba70a17a17b20ffe8dd8e466d9b6ef7ddca7440ffb34c6f85514,Ива Обука,Положил,,0.0,2022-05-17 00:00:00
,cc114b411fef990b2d16ee4710a4c287c3210f62ac07a87dd9f3b9031140c786,АР-ДИ,Не положил,male,0.97,2022-05-17 00:00:00
,b84151317e416a00db1179801ce9841b7090e0446a1096d75e52d884af04adb8,Мартин,Не положил,,0.0,2022-05-17 00:00:00
,dea66eeede7a45e094fb8402f956cdfb51ec60f4b59f54888383f1043ab1212d,АР-ДИ,Не положил,female,0.96,2022-05-17 00:00:00
,6c870c153cf53c5bed9efe1c19d71b676b2debe39032fd5184fe9f511f563e81,Шкорпион,Не положил,female,0.96,2022-05-17 00:00:00
,b6cf62120ce05b17e30f9c274e616c9a5dc4f3ee6ad9c90a093b3bf533313fd0,М22 М22 Дооел,Не положил,female,0.95,2022-05-17 00:00:00
,b52e93f4a08704871fb676cd31886c97aed6c0cc79d746d10c9e43e1027d01b8,Мобилити плус,Не положил,female,0.95,2022-05-17 00:00:00
,07e02dba9eb9de5c20a0890a6021febdef11cc6dcf5017fd7ea34d4bf6c57c91,Мобилити,Положил,female,0.98,2022-05-17 00:00:00
,c7b714f5aac2c20fc8b73ef7b0715da2c02d43fae267540f932abbc3c9e309e2,Кекец-О,Не положил,female,0.98,2022-05-17 00:00:00
,d466b93e9f749444804d9fd2145df861d2a31fee6ca1836d619cf56127cefbbc,СМАРТ,Положил,female,0.98,2022-05-17 00:00:00
,d462264b564cdb95f511850992bbd86ec21f228337f990bf7f3a471bc4171ac4,Ива Обука,Не положил,male,0.97,2022-05-17 00:00:00
,e5575aecc34672de4cfc505388bd988c04593284382e8f2d6545c89711ac0df5,АР-ДИ,Не положил,,0.0,2022-05-17 00:00:00
,f38196081a882ea75d81de6b00bc4c755ec6870363e77cdaf5b430c59cdb19c7,АСХ Хирда,Не положил,male,0.95,2022-05-17 00:00:00
,2d6e07454193080fb342732083df4c399430bb41e925ed23aacbf49fb1a20e38,Деива Обука 2001,Положил,male,0.97,2022-05-17 00:00:00
,03bce16c6365bc74c23002e1654adde9e174b30a9274fa921aeee2792da26c62,Кекец-О,Положил,,0.0,2022-05-17 00:00:00
,e4ed196b8ee349da4db6c4db27269a651eb016af7baa034bbf68aa8f3272a136,Формула уно,Положил,,0.0,2022-05-17 00:00:00
,a2f56d91c3b896cfeee99c443763d7cd1bc51d34031c72063bd25d9f20025dd8,Елита дривинг,Положил,,0.0,2022-05-17 00:00:00
,062ba0b70fbc582809925ad186155f5a0f97105a3aeff2352e2cf02819ba3b69,Ива Обука,Не положил,male,0.96,2022-05-17 00:00:00
,3f72db66ae4519e5a383217b9aa4df463bc68d9148dcaf2cbc214230f577a279,Софи-Скул,Положил,female,0.99,2022-05-17 00:00:00
,f4e85d119da14568a6051cee9cb53163458ba3fbcd02f4ede853862b64f224be,Елита дривинг,Не положил,female,0.97,2022-05-17 00:00:00
,db865672184c717c76f7a8cebab964fb5d10fdd0a811ae91ccf9b3718d155759,Шкорпион,Не положил,male,0.97,2022-05-17 00:00:00
,77078272a3d21a014a9cbc9c99164e2c149b0a959d6cdce3f5d770f61f24459a,М22 М22 Дооел,Не положил,male,0.99,2022-05-17 00:00:00
,e84656d5ba19b14a11d33936100d5025d5155d95087523251117b55159bd9743,М22 М22 Дооел,Не се појавил,male,0.98,2022-05-17 00:00:00
,920a628df80d2e48a2ad9f320ae1d4aa7b0fd85e2c50b1f70d0adc5609097d1b,АСХ Хирда,Положил,female,0.98,2022-05-17 00:00:00
,56cf23d1dd0f7533e1e78a15281df8233ef5c9318ec122675c1cc07fc2b262bb,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,9da2beca158a8a6de6d66701c0d3311232986bacdbcfc7d6e936768d0a827120,Бобием,Не положил,,0.0,2022-05-17 00:00:00
,e139427ea58cc78543688b5ce6d011f82035c04b48dc6b3307819c3950d89b0c,Болана ком,Не положил,,0.0,2022-05-17 00:00:00
,51cf16b8397bde6d125e2d71f2bc44d03099ca5d314f11d5ea7d39b460fcfd4f,Виза,Не положил,,0.0,2022-05-17 00:00:00
,9829f6089d75f9ea8abf67c403204eaf0cae919a3b82c26191098ddd0632dcd2,Европски Возач ДООЕЛ Скопје,Не положил,female,0.98,2022-05-17 00:00:00
,09954a4563ef67eca568010b25cbb1b35e180f108cc063c00db1130a7af089cb,Банкина,Не положил,female,0.98,2022-05-17 00:00:00
,ca05d4106a2c9940f936c44d7a5ef3a08e3cd13ee6ed4883143e5c36bf52ae7c,Арт,Не положил,,0.0,2022-05-17 00:00:00
,4e4b330f03785e9a8c4cdbc434e7ee207c718b8070b171a4db7a4f7e5312faaf,Идол,Не положил,male,0.97,2022-05-17 00:00:00
,aba5fd3d7f7bc2198c08c1e0f270d3ad356e16a420d1678afa66049915e56307,Алфа 2018,Положил,,0.0,2022-05-17 00:00:00
,06fbf8083965f6c60dcdaf7bc47db68e068f4f0282bd61a8eca80bd662ba0ca5,Зебра АБЦ Дооел,Не положил,,0.0,2022-05-17 00:00:00
,0fad3a8be418b1333a332b61414a3f0be1a3f40736608292bc362f75b84060e2,АСХ Хирда,Не положил,,0.0,2022-05-17 00:00:00
,577abf8b4a7fa27213ee9ca172078bd1c6666320899669a470631c7f3b13b7ee,Ел Хилал - Јуниор,Не се појавил,female,0.97,2022-05-17 00:00:00
,680d1c6acc1041371b38fb594c755dc7ea4bddae1f8c918c57ddee7bac85c6cb,Мартин,Не положил,female,0.99,2022-05-17 00:00:00
,86aba60380185b4b6518e4b00cb4e7f54cea7e4df09d70d4741a9cb34f42fa31,Шкорпион С 2014,Не положил,female,1.0,2022-05-17 00:00:00
,0696b40644b086b834edbc259bcc76bdc4e7ffd5c320dd4fec070b7656320085,СМАРТ,Не положил,male,0.94,2022-05-17 00:00:00
,ef7b14e1ff0f350ffb293055e0e3dfdc695a9be2b9f38bc601e48544655a7aee,Тримоски,Не положил,female,1.0,2022-05-17 00:00:00
,4833d40a9a347a4ff5cfff59de726515dd413c8e744ea0e5097bf4fed52aa806,Алфа 2018,Не положил,male,0.98,2022-05-17 00:00:00
,e59cdefa4369a58bbfe11758074793edfc788da613a6412ecb6fb99a788b4f2d,Шкорпион,Не положил,male,1.0,2022-05-17 00:00:00
,02d0486b9ceba908ef7f226a507926b3dc36045c34d2e4f2f57a9aa32ac25460,Емилија,Не положил,female,0.98,2022-05-17 00:00:00
,c707e6b1712cfed8de56be0f89ff310fbd655caa834c2dcad274f2c47bedbff9,Бене Трејд 53,Не положил,,0.0,2022-05-17 00:00:00
,a04c9d326e56a83beecd0557e8f65513150c498f68e591b35baf9681ca7139fe,СМАРТ,Не положил,female,0.98,2022-05-17 00:00:00
,24719e87f75f726aff8f6adac7aba37e8c5151415c3a669c3cc14ee47cb5dfb5,Тримоски,Не положил,,0.0,2022-05-17 00:00:00
,30a794d4fe06f4397a494fd548cdd1063f4b4498f2ea31cb3f2c2cb745943dc6,Болана ком,Не положил,male,0.89,2022-05-17 00:00:00
,e7f12e4ca6769cb5f8ed78bb921400627e376f78b3e17f16dfbbac39a91bf838,Кекец-О,Не положил,male,0.89,2022-05-17 00:00:00
,23659e8071f131e63b7801f8338c1ad2c56435afc9efab88c7abee476642520c,Кекец-О,Не положил,female,0.98,2022-05-17 00:00:00
,44e21873d4e806abe22371deae84338893fff7039a2467e7f7c2d399448d2cf7,АВТОМАК Гоце,Не положил,female,0.98,2022-05-17 00:00:00
,4a10832f4c826fb35385a50b7809602fc2355084dd3ef3ad676e66dca99a7179,Нова-Нова,Не положил,female,0.98,2022-05-17 00:00:00
,0c5ee997fccf7844938c761ad30e4986c3b2bad7993b6e194e53d5212cdf4fc9,Деива Обука 2001,Положил,female,0.97,2022-05-17 00:00:00
,d88022f246b3fff2863a657adee6ba0afff860874b261a0f21b653345e53723e,АСХ Хирда,Положил,female,0.98,2022-05-17 00:00:00
,a527b8f662b5112c394e64c1b055fdd2b9c219b7310a1a08059733a5e41eedc0,Елита дривинг,Положил,,0.0,2022-05-17 00:00:00
,e2757a051840d6ec671f24796c6fc9a4d66905ae9902449f499243e052e52ad0,Сигурност ГТБ,Не положил,,0.0,2022-05-17 00:00:00
,ba13c8fc5748ef3cab2ecd15bcb715ca08a9d3189e9df6f2b9344308e0fbf53c,Струга-ком,Не положил,male,0.98,2022-05-17 00:00:00
,ffe0bcb02ab3507d80e2d796c575136b7d10f2f91aa682024b03fed4f339cd99,АСХ Хирда,Положил,female,0.97,2022-05-17 00:00:00
,3834cdc5bcd9dc68fb439df41f181867f71a5e7263e497e1abf61afa9aea130e,Шкорпион Обука,Не положил,male,0.98,2022-05-17 00:00:00
,178c02a2dc41d36f07e4efd2b2b367efeef7ba131ca14c593b63145dc0c92695,Деива Обука 2001,Положил,male,0.98,2022-05-17 00:00:00
,a1a6318e5bec21120c01364578ec34aa9cf696648af92af78bfacd0b318b5d47,ДСУ Сигурност,Не положил,male,0.98,2022-05-17 00:00:00
,c82655ddf6c1763330910ae46d98d62404af65149a56dddecc0944b2ce9bad68,Ива Обука,Не положил,female,0.98,2022-05-17 00:00:00
,20a7d4af80feef2dcd2171653f461e28edee2448a9b52f35cc53d9a5e1fae9dd,Зебра АБЦ Дооел,Положил,,0.0,2022-05-17 00:00:00
,34339a06c4c758034d75b4e828bc7e7f87c6a2a724946be76be1f23637e64655,АР-ДИ,Не положил,female,0.96,2022-05-17 00:00:00
,01efb7aa2a78ae147761247aba2925097569c4d3e9ddd1180df9820d2d315c3d,Ел Хилал - Јуниор,Положил,male,0.91,2022-05-17 00:00:00
,97b30c5f6f04741d9a027ffe402fc2b4984bd405fae2e8c72b94c5518d03e8bb,АВТОМАК Гоце,Не положил,female,0.96,2022-05-17 00:00:00
,887798c6e91cda1b3b918f936214fb197ca58bc1d0d6fe791b4e170bab2266ba,Тримоски,Не положил,female,0.97,2022-05-17 00:00:00
,8ea08561b8a10787dd953ae819aff2363ab870097b098845a61add0f597e5ac8,Арт,Не положил,,0.0,2022-05-17 00:00:00
,d8eef79571b0dc19e13f67a2e1e75985e74ec89d03a6498ccf1abebae2b48787,АСХ Хирда,Не положил,,0.0,2022-05-17 00:00:00
,0c6a57a3ac5fd5ef5b629135fcdca84e0aa9e4b98d450a525fbc086dcd483f94,Арт,Не положил,,0.0,2022-05-17 00:00:00
,dfe59f4f7827f2e05b7d5e3ac822e6b0fca3592c92a5b3ca13057ed24be18b60,Ива Обука,Положил,,0.0,2022-05-17 00:00:00
,424ce41bc0a788f2469cc96ced549b6fc8624ce11299b9faf0864a5f777f4af7,Зелен Сигнал,Не положил,female,0.98,2022-07-12 00:00:00
,2a5a2cb44b34c4c565c27979dede3051ca421af290234d031a669ce78cdf255c,АР-ДИ,Не положил,male,0.97,2022-07-12 00:00:00
,ab5ba5b21cbfec23d255225ee21158efa8e238cd9bc3fb5b7e7db0df515801e7,АСХ Хирда,Не положил,,0.0,2022-07-12 00:00:00
,a9d293b21990c617509e60e855984ec9bd3946552d407397b630c0b344420432,АСХ Хирда,Положил,,0.0,2022-07-12 00:00:00
,377d4294140681412416b70d1555c9652fd999d0ef4c5d432812ac539951fd1c,АСХ Хирда,Не положил,,0.0,2022-07-12 00:00:00
,323a4e2a037c1d26880bddbfd33918947ed9056ab9f9acd042548834dc044bb0,Ива Обука,Не положил,,0.0,2022-07-12 00:00:00
,29aaa119cbcb6dc46916088e98db6df347277f8d16bc42507aac970819ae9379,АСХ Хирда,Не положил,,0.0,2022-07-12 00:00:00
,e81b60e736b4765419069af350508f03c19be33411f85928c260f3e6202d8782,Ас-Коко,Положил,,0.0,2022-07-12 00:00:00
,f96e290611449df43527a15939b119bc6f233af610ece7c546e8e7634dd44201,АСХ Хирда,Не положил,male,0.93,2022-07-12 00:00:00
,e1d80156c705e474ce9144cdd4dbc66e17e93a228324fb2291ef72314859f7c5,М22 М22 Дооел,Не положил,female,0.98,2022-07-12 00:00:00
,4f7b3097c71e93036b75f1b799102dbe9c5c36eb08d4b0a1cb313611884e1bb6,Тримоски,Не положил,female,0.98,2022-07-12 00:00:00
,921a772d7dc76bc429c49657ede1094d4944bde83da388b40ecb7b1788b11317,Идол,Не положил,female,0.98,2022-07-12 00:00:00
,4bf1c66e0e895bb403f23de783f0a5a6aff18a44f8b7e1be4c8b314c63e52a43,Кекец-О,Не положил,,0.0,2022-07-12 00:00:00
,0aa0a7b28bc6ca32a1d03cbaf3dd5519e7a908bf97a4c32f10aa5ed068d68595,М22 М22 Дооел,Положил,female,0.99,2022-07-12 00:00:00
,2676e30e7274b3c08054bb13568ed1b45348ebd745d8b40fd4f169dcbbfdc3dd,Банкина,Не положил,,0.0,2022-07-12 00:00:00
,417133762451e0f943bf46c868804568a4e5812e6f7de77699c7b4b506e4ad44,Зебра АБЦ Дооел,Не положил,female,0.98,2022-07-12 00:00:00
,2dca004190734d586112524368febeccbd8a953c39836ec313ac786d02c42ace,Формула уно,Не положил,female,0.98,2022-07-12 00:00:00
,d988b95a33a7ecb645ffb5892eb0e094e298d16a3dc6b04f0919069c86c747f4,Шкорпион Едукација,Положил,female,0.98,2022-07-12 00:00:00
,b34fa1e71b63dc583b2917050a37f19467c0c4633909d11372b17894a5107ad8,АР-ДИ,Положил,male,0.97,2022-07-12 00:00:00
,05f361836715d7d1a798b28fff06497a8375ec7a7d221c836f52572225c798dd,АР-ДИ,Не положил,female,0.96,2022-07-12 00:00:00
,fc0faa84bc57eb6750424e87a4e5ef48e570170b8da449e71fa12424e67a4af6,АСХ Хирда,Положил,female,0.98,2022-07-12 00:00:00
,aa3c722a72c4c14999b62dcad14e8fa57d7ac7a40f84e82ac598dad8b7824118,Зебра АБЦ Дооел,Не положил,male,0.96,2022-07-12 00:00:00
,5c6f920ee282a1fd709cd35f3537e913c70d1d54c6e9221da27bed257f6bad85,Деива Обука 2001,Не положил,male,0.91,2022-07-12 00:00:00
,6349dfd0fa41f21079d40b3beaf7bccd1ee44a6da553931ff7ececedfe2c9f9f,Зебра АБЦ Дооел,Не положил,female,0.8,2022-07-12 00:00:00
,08f1080bcfdc303b812f5e3e1aafe456113803f4e1391eab306bb8ae1dc690d8,Деива Обука 2001,Не положил,male,0.99,2022-07-12 00:00:00
,5fad29ed1bd51d7aebf18ae3dfab9dac97ccf27dce04ac1758d1b2d94b919b6c,Ива Обука,Положил,female,0.6,2022-07-12 00:00:00
,620412bdb5d2aa753d3d5b83505e1ad800498f292bac19188deeb17eca223f6d,АСХ Хирда,Не положил,female,0.89,2022-07-12 00:00:00
,10a200b9a9d5640aab2224535d9e40dde6f664068a69919187bb434179cfb980,Ива Обука,Положил,male,0.97,2022-07-12 00:00:00
,5f66f074295b7c9ad86e03a54a660b06224732e58859279e5f85fa7259baf857,Кекец-О,Положил,male,0.96,2022-07-12 00:00:00
,95b5fc7484731904eee41cb89a6fc1b7e14fa1fca9fac8e8dd9bae7174b484a2,Зебра АБЦ Дооел,Положил,female,1.0,2022-07-12 00:00:00
,e21099d943c53aa7e89a285c87923aa77fc8acafabd6994a0d158ec77b4c007f,Ива Обука,Не положил,male,0.97,2022-07-12 00:00:00
,ced8fe10ba71168c9839b202b40fd22c2529bc1c98c04410bf48fa47540ce1bf,Панда-ЛТД,Не положил,,0.0,2022-07-12 00:00:00
,c74a9412b97e30c6e77a8ed04c69360547fa22a9a66e0a7393ba57594c332eac,Брм брм Л,Не положил,,0.0,2022-07-12 00:00:00
,d5da5ebeb7a15bf6a55b856ab91d987269de3e6ce424f2665299b08580c4700d,Мобилити Плус,Не положил,male,0.99,2022-07-12 00:00:00
,ff0c98e8853f83f039cc284ac8ea81a46130737521ad9db20c14929c3c095890,Банкина,Не положил,female,0.98,2022-07-12 00:00:00
,38bdd610bfa6b722e1ed4fcfaf2a56d4e05c20aa9e0c2ea5c561c55a229bc4ac,Болана ком,Положил,,0.0,2022-07-12 00:00:00
,85de6eb1ffec5bdd8215c5a12c52f343556a6992a0f6a36ac4318bdf70c0e481,Кекец-О,Не положил,male,0.99,2022-07-12 00:00:00
,a17e5bc950b2c7db996049124a194af24714aff0e197a3b1ab492140a7dc4868,Ива Обука,Положил,male,0.96,2022-07-12 00:00:00
,d16492903868b12bdd4b2bf8cecd9fe0c3681c25a7c4ca517d6f0f9744ad2abc,АР-ДИ,Не се појавил,female,0.95,2022-07-12 00:00:00
,827c23cb070ea47a8f34057ebdabff023a8d9c8e78732c8c8dbb64cd6ac50812,Кекец-О,Не положил,male,1.0,2022-07-12 00:00:00
,fbfbfcd4cb4e6b7967464d30b16a9ea5ea1daa91bdebe84b9655ff64d4fb09b2,АСУЦ Боро Петрушевски,Положил,male,0.99,2022-07-12 00:00:00
,c308d04b520dbce565056f561d0ed2e7c7f4c10ccc6c33102eed9d9ec829062d,АСУЦ Боро Петрушевски,Не положил,male,0.99,2022-07-12 00:00:00
,448882e09d6b6ab12cbd5113f80257edfe238942c614f018408aeedab6d435bd,Банкина,Положил,,0.0,2022-07-12 00:00:00
,e82e78269296d712c8cde2fa95cd4ffeec1fb20cfa2bc00b24c06b7d775348a2,Софи-Скул,Не положил,male,0.99,2022-07-12 00:00:00
,95339919c1b254162874a7bf7abdf247adef93881e030f4d7ec90ea690cb7a6f,Деива Обука 2001,Положил,male,0.99,2022-07-12 00:00:00
,4ca1fb0fbd8bced695095a1097e5b9c5741d7c89b8fa0256c8342739e2928d66,Шкорпион Обука,Положил,male,0.99,2022-07-12 00:00:00
,b9f8e7078b3c7f80cbf515dade85d59c5fb661a077a11a31ade99f9efd176d52,Алфа 2018,Не положил,,0.0,2022-07-12 00:00:00
,18820b838ad0c44539fbdef0f707faccef1fd932620bf8cffa507e72728be849,Болана ком,Не положил,,0.0,2022-07-12 00:00:00
,981f19e1d29aca0530da1430d5ee252cd2784ac1e90b221cb77759170d679014,Деива Обука 2001,Не положил,female,0.98,2022-07-12 00:00:00
,b1b21d755c94abc903ee6d2a53701b42259c0de8ff114a4e588afbc38023bd27,Идол,Не положил,female,0.98,2022-07-12 00:00:00
,6af5bcb72154e3c23f2eec61771fe59c334665a0e397e5348cd85d032487ef6f,АР-ДИ,Положил,male,0.97,2022-07-12 00:00:00
,1bdbe1d3d93bb4834bcd9a78a8f038b918da714b396925f7cb0eb4c4b7f3aaaa,Ива Обука,Положил,female,0.99,2022-07-12 00:00:00
,fc04c475a9ec5329e3613b61f056191dcd63339ba11a1d1ea792d034c70fa161,АР-ДИ,Не положил,female,0.73,2022-07-12 00:00:00
,662bc56f9d1ffb73328a649efe7da80c405d2bc7dfbb06dcfe3c1fe2007e0bcd,АР-ДИ,Положил,female,0.97,2022-07-12 00:00:00
,f6a74482541e3285552d9c31856357f0c2ae7a82260080d641582fab267873e6,АР-ДИ,Не положил,female,0.98,2022-07-12 00:00:00
,a87e6b99c9d463f511e7196f28e0a41c2156f98782e57359380bb9044894eed7,Мартин,Не положил,female,1.0,2022-07-12 00:00:00
,11ba299984720163d7631ff16086062fe1ce3b8f28fa3fdce3b50a8ace58c5c1,АСХ Хирда,Не положил,,0.0,2022-07-12 00:00:00
,a32fe39923519a0f1d867ab712b20d0d69ff1caaa8f7712d61b8d2648e267e6a,АСХ Хирда,Не положил,,0.0,2022-07-12 00:00:00
,42980b8fd079aba5618710ffb397f62d677e228e7ebb1bef9918c09bda7e1b45,Деива Обука 2001,Не положил,male,0.99,2022-07-12 00:00:00
,609fe96006a206a461aab9eb6958fcf40182ffc9430ea352d66dfc44258e9120,АСУЦ Боро Петрушевски,Не положил,female,0.99,2022-07-12 00:00:00
,d194a08193068dfdcd5fde637f7317fa7420c2187f1ce108843ab2b5563d6c7e,Мартин,Не положил,male,0.99,2022-07-12 00:00:00
,a626d4278c1a1d5fc35bdb970a9afbf7ac8a76ad2340c860ab2243d54147f0c8,Деива Обука 2001,Положил,male,0.99,2022-07-12 00:00:00
,fbb388ad8eed9a05040ad30abffbb1e9755f4da92ef6ca7097e45d31fa27441e,Ива Обука,Положил,male,0.9,2022-07-12 00:00:00
,9468a5f405f6a6ee2efcb81b81ea138e0729fae599f121489442da12c4231fa6,Панда-ЛТД,Не положил,female,0.99,2022-07-12 00:00:00
,2842cddd47bb8d0c3ca14f1cb06779d5e6fd0d327891d3acf2f3008b6e0efa93,Деива Обука 2001,Не положил,,0.0,2022-07-12 00:00:00
,e6b01970c12b50470a3376192a22bbc5eaab6318a0d46de2db743fe029d8108e,Арт,Не положил,,0.0,2022-07-12 00:00:00
,cd9fbb8cc1bacb76495e75e1d71d625adbf86d7e48ee56b46c9587cbcc6bcb6e,Радикон,Положил,,0.0,2022-07-12 00:00:00
,85f8ede5ce57f13b04eab7262b818228079a75d5841d3c3fe58b64b6dfb63732,Брм брм Л,Не положил,,0.0,2022-07-12 00:00:00
,227a679d7293abf4928b462ba0641275b2a5c5dc69564676eb009fb7732ae3f3,Кодекс 93,Не положил,female,0.99,2022-07-12 00:00:00
