Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,6f61c826e72a3cefce4928465d158ccad98bb22508a813ae689edf65fa928f98,/,Положил,male,0.97,2022-08-16 00:00:00
,9efeb3cb249f360e9aff4f21719ad674da6a3301a224c0be9faa1fdd25c488fa,АР-ДИ,Положил,,0.0,2022-08-16 00:00:00
,5702a4a070f9f9302d0e9b549665e9e88580a486c4902fde13f3e48be0669891,Мартин,Положил,,0.0,2022-08-16 00:00:00
,a0ab4adf91ea19f721df56bf260de8b31c0347d2ed2963f897b98f5cf81e74e8,Тримоски,Положил,,0.0,2022-08-16 00:00:00
,00f12b66648b142780b68ddd72d2407012871ef137ea4cad55fa300745d7e216,Деива Обука 2001,Не положил,male,0.98,2022-08-16 00:00:00
,93f6e4841a866dd6252eba1456adb1519f73182bda7d8abb97895065cb1c35b5,Тримоски,Положил,female,0.95,2022-08-16 00:00:00
,224229df327bc572790798cbb2ad61765715a8fe987b5ab69e6460e50e17e491,СМАРТ,Положил,,0.0,2022-08-16 00:00:00
,1c20d8cec767e3469e0a4b6b2a4eb7638b1ccd50ec270d015b963a016d2ad816,Ива Обука,Не положил,,0.0,2022-08-16 00:00:00
,3ff0be35e979b4d9df9c195a773891d595b4b5aef7f0346bbb6303786fc90f53,Алфа 2018,Положил,male,0.97,2022-08-16 00:00:00
,e176a02de073088805b80c54043452aed4cb02d6f3e3eb62e0de2ea98135f010,Сигурност ГТБ,Не положил,male,0.98,2022-08-16 00:00:00
,c37883d4fd0b169ad9d9936978d1e87498fb0bc1a154a0b153aa7e68774e958f,Шкорпион С 2014,Положил,,0.0,2022-08-16 00:00:00
,5c3c4ce909191dcdb2ac3ab2f89b132aadef5ab77cd9a7c86fcb79797b339992,Шкорпион Обука,Не положил,,0.0,2022-08-16 00:00:00
,4c6b92f77ed8380f16b7927c1352f8393ed24da578891c07dde518eb0425324c,Тримоски,Не положил,,0.0,2022-08-16 00:00:00
,7eacae3a0d38d4553ec0561549b06b4e488650ce8016bee2be38127953b97de3,АСХ Хирда,Не положил,,0.0,2022-08-16 00:00:00
,533207bcf84e38b42590c8bc4e1354a4401610ae2009858fa48f9245387c4a59,Зелен Сигнал,Положил,female,0.98,2022-08-16 00:00:00
,e7e2aab8b385ad14bb0ae83d508a852ca8d655128fc7a38eda5ae902c34a9c8f,Бене Трејд 53,Не положил,,0.0,2022-08-16 00:00:00
,85de115060cd3f391a171314f9acf2f11807ca19374da1d1763ce2f8d1b44ffa,АСХ Хирда,Не положил,,0.0,2022-08-16 00:00:00
,f4a918fa1faf69a417eea5751245961dbb479f2e1ac3dc75d01a6ebd04b736bd,СМАРТ,Положил,male,0.96,2022-08-16 00:00:00
,d5fead62d0afb98153eecfaf218b643077fe1c1dbe4cb40406fa6fc1c31744ef,Кекец-О,Положил,female,0.98,2022-05-16 00:00:00
,50ce9e941cbcc647572a2f9eada7b9f422954019e25e0d2784a5f6dd5a009fe9,Болана ком,Положил,male,0.97,2022-05-16 00:00:00
,f31105a7b4af5dfbfacf7b5f31bd4ffa24087b3f95f45996aad02394bdf29577,Шкорпион Едукација,Положил,male,0.98,2022-05-16 00:00:00
,1f8f0c839d26a2ad07634cf2f590e4ef22b75e82ed49861b804282cfc469bd10,СМАРТ,Положил,female,0.98,2022-05-16 00:00:00
,8af1638562f3f77e11f29800fd54ba7a6a83d6e157edfb46fb7808187e4925b6,Зелен Сигнал,Положил,,0.0,2022-05-16 00:00:00
,629f82192e378a1da5a415cb6f651edf18eaf33e6e65f0f72a7271d5a45f0b47,Автомак,Положил,male,1.0,2022-05-16 00:00:00
,171edbf8426c8ad6244f3044c430442cd28e6f31cb77d5738b17326ac2c1d00d,Деива Обука 2001,Положил,male,1.0,2022-05-16 00:00:00
,8a6428dd62abab4d19e9e91b7d9b88934d0603de988a8439d7ae41f64363cb2b,Брм брм Л,Положил,male,1.0,2022-05-16 00:00:00
,ad050a747547d5a5f58fa34946948ade32030b87a7922b12d95cc28409d8810a,Шкорпион Обука,Положил,female,0.98,2022-05-16 00:00:00
,84114ed93cfe439fd53a25e18e18155e2a94d387f2071c725d145a1bc3733905,Арт,Положил,female,0.92,2022-05-16 00:00:00
,4f7b3097c71e93036b75f1b799102dbe9c5c36eb08d4b0a1cb313611884e1bb6,Тримоски,Положил,female,0.98,2022-05-16 00:00:00
,96ae8a131b4e3c4e88b8580d9ad5cd38b5faceb93a4181597ca1bb13ff2a63b1,АСХ Хирда,Положил,female,0.98,2022-05-16 00:00:00
,9a9b4183f77b5f460f127b854f39619e22f7ac6131a7cc1dc54e3afe3c6e91d4,АВТОМАК Гоце,Положил,,0.0,2022-05-16 00:00:00
,a4fc1ebbb3a597bf9ce3e1b88830607bdbc6c40deb833b6ae01e3c3cab4ebeb1,Кекец-О,Положил,,0.0,2022-05-16 00:00:00
,a94a493d315a7a6bdad088338e89810f751545d9b106660a8df5da3bb6014c6c,Кекец-О,Не положил,,0.0,2022-05-16 00:00:00
,7e1cf76c17c6eca1295285a720dd3535db2b4037e1a130e1db63cdc8a3e0369e,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-05-16 00:00:00
,8511c4f7344f0911d5060e98fe175e523f29f8fc75c1b61835db833d6423f270,Алфа 2018,Положил,,0.0,2022-05-16 00:00:00
,89c6a3d2e8dba1bcfaf52f826d7f86e862a097a2fee8755e5912742537451de8,Ел Хилал - Јуниор,Положил,male,0.97,2022-05-16 00:00:00
,9fe04c8fadbca65f892f6bf5796768b9ebef00600ed63353c42b34f9f31daa43,Емилија,Положил,female,0.6,2022-05-16 00:00:00
,f71f52ee7b6d72daf2b9f4ac2f0245344b308b52524555639cb374fa0600fd1f,Шкорпион Обука,Не положил,female,0.97,2022-05-16 00:00:00
,d03e62742a01af4f45e08965100136dc27f6e5f353d2361d39c18df218ed5b0c,Шкорпион,Не положил,,0.0,2022-05-16 00:00:00
,13249a1271b8b7eb7898e236e335fdfee8295ca41e976817918244d2ab943388,Банкина,Не положил,male,0.99,2022-05-16 00:00:00
,f09c23bbd0e87f0acb2d8829dea157243506973609afcfcd659111217b06cd8f,Мартин,Не положил,,0.0,2022-05-16 00:00:00
,84c002742cc57c54723aa617b22d9a3620db19b4b4e7d7c4c85ec4103aecb951,Идол,Не положил,male,0.99,2022-05-16 00:00:00
,76fe1e0ab11cbd49a19afc7828e8b7123adb2fa9caaef87efef3930bd8700618,Банкина,Не положил,male,1.0,2022-05-16 00:00:00
,7f9ea0299ece3399d4dda0f5d90b9b3f1cda40ab34f2555c65181f52535f307d,Елита дривинг,Положил,female,0.97,2022-05-16 00:00:00
,0aecd9e39e592916893630b9c1ef571d0431f07dc8108de6aabc5ac593af468f,Шкорпион Обука,Не положил,female,0.97,2022-05-16 00:00:00
,3d7b13f6776fe1ddcbcfebc2a087eff8870db04a168cbe1f73b3c05c5f72b048,Шкорпион,Положил,male,0.94,2022-05-16 00:00:00
,ea7a1b3efd5149645959955ebf2bad4635003dc8e793c096790160eac3c34d39,АР-ДИ,Не положил,male,0.97,2022-05-16 00:00:00
,e8e66031b769c353910964f0bc9869f629066edd7532b21da9c3da0a68d50700,Бене Трејд 53,Положил,female,1.0,2022-05-16 00:00:00
,fc0f489078eb9bbf0d10a19afb4c823a6dee98dbdd64e9e8e026fe5e28d66281,Ива Обука,Не се појавил,,0.0,2022-05-16 00:00:00
,d719fad5c5be162a0c27b4eecc507ff8fa838f85bd3091e3930c4a7283988772,Европски Возач ДООЕЛ Скопје,Положил,male,0.99,2022-05-16 00:00:00
,60f6949aa5d28c82919a0e644ec1150510e27997d1ab820451c983ea74a7a04a,Европски Возач ДООЕЛ Скопје,Не положил,female,0.81,2022-05-16 00:00:00
,eeeb7c039d62690ae2cdd8d0e2e829355fc256733c316556ec62b7acc601e521,Зелен Сигнал,Не положил,male,0.85,2022-05-16 00:00:00
,3aadb0ddfbc65e5e6eee7d0f7e4c1abea281fd75fbb9eec0f5fdc5d48d1cf50a,Мобилити плус,Положил,,0.0,2022-05-16 00:00:00
,156968a1aaa20f006e7795205faf01817eca71154216323035ae60af739e280d,Тримоски,Не положил,female,0.98,2022-05-16 00:00:00
,5249432667be27aa5681d7778ba24b1da15aa60ef7820636790c9de9417708c1,Арт,Положил,,0.0,2022-05-16 00:00:00
,66ccc1d8460e7a5ef1a5b181bf84ceed999e9f5311d9e4c98a28c4f7e02454f7,Тримоски,Положил,male,0.95,2022-05-16 00:00:00
,60ac202b358cb8a4a156edccfcaf232531577e23652e00cdb8dc2f1b17f8f108,Алфа 2018,Не положил,,0.0,2022-05-16 00:00:00
,7be3690bc15e0f0179505944d5fb8e0ceec6d0c23145aac4940d417dbc6dfaf2,АСУЦ Боро Петрушевски,Положил,,0.0,2022-05-16 00:00:00
,a066916300bd3936a04cb3526688389fa02702a8fecd84faa1a93c715360460f,Идол,Не положил,female,0.98,2022-05-16 00:00:00
,bd250c156ee77644760645999474dc7e68af3526b2bb4cef0b7f98dfca7e240c,М22 М22 Дооел,Не положил,,0.0,2022-05-16 00:00:00
,6824fceadcebed91e982537ce2d6b5d2a503b5e64f085a62573d8cca0cf2b080,Бобием,Положил,,0.0,2022-05-16 00:00:00
,2c9e9e71ddf159375b175cb2745ffefda618fc5eb3d576f1f881818778a43d77,Ива Обука,Не положил,,0.0,2022-05-16 00:00:00
,4ff225d799f672bec88da2b986573282b2fb3d77c3de13d82409eec695bb066f,Ива Обука,Положил,female,0.85,2022-05-16 00:00:00
,a3c1b0ca12ec1a3b6f47dbb75c38bacca1eb29204ba6a29a01792270f89d2118,АСХ Хирда,Положил,,0.0,2022-05-16 00:00:00
,15cc84e43ae9d43b52c58480ed9051de664985150cdfc622f68fda344039aa76,Европски Возач ДООЕЛ Скопје,Положил,female,0.96,2022-05-16 00:00:00
,8b7d465c355622004c4432a134408eedeba9d1b288d7e0facdd226e63d03ab68,АСХ Хирда,Положил,,0.0,2022-05-16 00:00:00
,9631325acac50e6ea13ef012b82b72c064353b8df0370a2a60b571d330e78fba,Мобилити,Положил,male,0.99,2022-05-16 00:00:00
,db5a7f5ce9e7d0c3e15893d3f5f8fb27e7c24bcb2388c5c8e9835c1c6022f148,Шкорпион,Положил,male,0.99,2022-05-16 00:00:00
,86ee3433c4204b84a200feef64399970751e60b10a683ae002cd72cb3180e786,АСУЦ Боро Петрушевски,Положил,female,0.98,2022-05-16 00:00:00
,757dcb0c63bc6f3da2013520b75ff7a4e6af1015c81099e59a81cb7cd2b35ea0,Панда-ЛТД,Положил,,0.0,2022-05-16 00:00:00
,d85837d269b83c7b56dde0e22f821b4fa886aa70d0a67511da463101e8092ca9,Ива Обука,Положил,male,0.89,2022-05-16 00:00:00
,ddfd2fd71beee1d01428b0c3a45eb6242d7c39a80f3024c367954d45d52a44bf,Зелен Сигнал,Не положил,female,0.77,2022-05-16 00:00:00
,194e48c0ccc34493343657002d9a97ac017325c76bd02d1cfedaa37a74e021ae,Деива Обука 2001,Не положил,male,0.56,2022-05-16 00:00:00
,7ffed1f2d36e2846362b47e9ecf4e47f6e797b5b95b89e4b9e90f5d0f9420911,Мартин,Не положил,male,0.8,2022-05-16 00:00:00
,d64f92d67f54dd87a204adfc80e5d0c7907f850c04950c7e3b0f547ad810cd56,Ива Обука,Положил,,0.0,2022-05-16 00:00:00
,ec3ff3cc6bfd5de68bae0b11d347277a795ae64b84c26c0e85bd3627c3dd9203,АСХ Хирда,Положил,,0.0,2022-05-16 00:00:00
,84b78c42775d51a64d7507303abced406006e82ee291c64a1dd1359ed5dc1a4b,АСХ Хирда,Положил,,0.0,2022-05-16 00:00:00
,031a2dead72252b7a67eb8b4243436d389087e9b41879f166ef25fdec4ec27a3,Шкорпион Обука,Не положил,female,0.99,2022-05-16 00:00:00
,7608d5260a75d94539175dd923c102428d7862173532bd968c0d1a58ed9c24b7,Зелен Сигнал,Положил,,0.0,2022-05-16 00:00:00
,0e9f9231ae7c23df70e40b5a8f7c16fc60cf4c80c59b9125d28af30c86f56ee6,АСХ Хирда,Положил,male,0.96,2022-05-16 00:00:00
,8be21b39427de3bdb2f48dc5257d234cc931dab0910f573cca6281cf2a99d30a,Ива Обука,Положил,,0.0,2022-05-16 00:00:00
,722aa4962bc124d9a020bfe1bb017b88ff7bc9004f0ed97380dd8907fc1c0254,Зелен Сигнал,Положил,,0.0,2022-05-16 00:00:00
,e0a4720522c97f1bf9ad0c145a42f18d8ded5c7bbc33d87b3e83444375a2df28,Зелен Сигнал,Положил,,0.0,2022-05-16 00:00:00
,04c3b035117168dd2289bd7d4e56d4a415dece567413db57dba3834aa0db8c7e,Кекец-О,Положил,female,0.98,2022-05-16 00:00:00
,3b7e8e4a94327a8d0abb3eca8ca7ba30a83230c8f135b74b3cf50178a5b87603,Европски Возач ДООЕЛ Скопје,Положил,female,0.98,2022-05-16 00:00:00
,fb4cef2e8a1af320540d99892f7332b9094f3a3f6a84278c2796208f81776126,Алфа 2018,Положил,female,0.98,2022-05-16 00:00:00
,2d2301c2cb478d01edac8bd2dbc37c324cd9792c207d0cc25df58af95453cf50,Ива Обука,Положил,,0.0,2022-05-16 00:00:00
,65bec40eb5c75f42ae4750867be69725dfe08385e1bdd71b0532173e5debc4ba,Зебра АБЦ Дооел,Положил,female,0.94,2022-05-16 00:00:00
,3a47361df4a9a0a1e09569ed5bda2ab4db4831abd97f0fc33e148ffd7d3630d8,М 22 Маријана 2015,Положил,male,0.98,2022-05-16 00:00:00
,a9d2dc140917ecf0527731c5157dba6c3830deff97476b7e983553851470d60b,АСХ Хирда,Положил,,0.0,2022-05-16 00:00:00
,836bc7562293c2fcaac08a0a06fc62c80a3cdeabe073d422d703912d35e54399,АСХ Хирда,Положил,female,0.98,2022-05-16 00:00:00
,bebeab9cf0af5507c463a696119c702b2503f4abce885faae0b4f8f68d19e34d,АСХ Хирда,Положил,,0.0,2022-05-16 00:00:00
,2efb97e056d5c5b42b0f3e87379b0cf958c1dec9219e54294e7875dc1d8d1110,АСХ Хирда,Не положил,female,0.65,2022-05-16 00:00:00
,5e44c6ed3dc4004fb5eb8c146ee969671638d859f1154c60857349bb308fb362,Ел Хилал - Јуниор,Положил,,0.0,2022-05-16 00:00:00
,b144e020248dda64ac1a4ceb992ff3a1625e9cef525d622628112fda8bf848ea,Максигнал,Не положил,male,0.98,2023-04-03 00:00:00
,5742ac56ef66497503e82ef57f5901a0dff63ced196d5032f8cf44827687f418,Шкорпион Едукација,Не положил,male,0.76,2023-04-03 00:00:00
,aae7b4659c6236bc406f048e2276379b483d5d0e5138fe9d760850afa6f4ea81,Ива Обука,Положил,,0.0,2023-04-03 00:00:00
,d0f08b55bb3357a23c5148ba793eab121588185606f7448bdf29aa0156adf6f0,Елита дривинг,Положил,male,0.99,2023-04-03 00:00:00
,979be713cb6b86a5f58bbad806fad8ab386084ea47515fd0ee81f3dd18cd4df8,Арт,Положил,,0.0,2023-04-03 00:00:00
,363746171d6abc6328a1e30a3016cae8971b4e5fff11130e75c807401dcf4c01,Болана ком,Положил,male,1.0,2023-04-03 00:00:00
,34728e38816692dd216e3f5e218c76b39d3bd278d073110f2d6018009eedf0fb,Идол,Не положил,female,0.99,2023-04-03 00:00:00
,0f7e87785bfcdc21e5d9354cc9ae1f762869a4fc88ddd996cb40721c4a494924,Ива Обука,Положил,male,1.0,2023-04-03 00:00:00
,a83fcd85964a38a2f16fcc1f5071a7d3b23727cd08513c08fb6629b10d967edd,АСХ Хирда,Положил,female,0.98,2023-04-03 00:00:00
,ec03933340b6a50cfeda913a8c019fda5957d9bc63b60fc124e25e38abf530a5,АСУЦ Боро Петрушевски,Не положил,,0.0,2023-04-03 00:00:00
,371a17dc779a882841249a8c301790b96003efadf3fe3f2b84d72b8c8d5dc48c,Деива Обука 2001,Положил,,0.0,2023-04-03 00:00:00
,7f755bf7e7bbbc2eac65c30487253cf4c9372de0eca97685d1569b11868a3879,АСХ Хирда,Положил,female,0.97,2023-04-03 00:00:00
,c3bf2c48ad7647e141f78c7c86a1c8e565c8e25f88fd8fad2e97b92c70a4bb0c,Ас-Коко,Не положил,,0.0,2023-04-03 00:00:00
,300d35453a54e17b4042bca517bdb649ab69eefb19f10496d496785f96a928a8,АСХ Хирда,Не положил,male,0.97,2023-04-03 00:00:00
,a161a0cc65d38b19ab6483f55a20865d84afb330022edede32980a25a3fcc9a7,Арт,Положил,,0.0,2023-04-03 00:00:00
,87bb8bf5ef25808e3f029e4f5648510d70da0a4acb677472f78aac9a5f9fc6bd,Ива Обука,Не положил,,0.0,2023-04-03 00:00:00
,202373e5d96d6c911d5ab98c510483e87ed30270667b11c26b156b0ab7966f06,Зелен Сигнал,Положил,,0.0,2023-04-03 00:00:00
,a33cd36ba54182b90f05a97bd56973b1ae54e6293f96808e5bdbbee428b43b99,АСХ Хирда,Положил,,0.0,2023-04-03 00:00:00
,96245725992aa051cdb4ad84d8db910ef4868d838ef0de97ea1566caa9ec2c4c,Шкорпион Обука,Положил,male,1.0,2023-04-03 00:00:00
,0ba2403d4507e4f638339481b2ea49aa7550295b295c91933de2cb3f607f8425,Мобилити Плус,Положил,male,1.0,2023-04-03 00:00:00
,a473ae41644f2bbc6faf69517f8be0d518bcfbf3ecdc321d6357f859a9ebf982,Ива Обука,Положил,female,1.0,2023-04-03 00:00:00
,ff6a4051c03dbb3cf61de03f9589511eab50e83a387af033f046b11b3a90104f,Софи-Скул,Не положил,male,1.0,2023-04-03 00:00:00
,bb700c4a3c5fd04e5ab6da2329d6ba01deb789dee67d0ee2b9fbb8d33804c331,Ива Обука,Положил,male,1.0,2023-04-03 00:00:00
,461b4b3f00c959581a1d0bcab51b0d350ea474b28eecd7d7300016d9851ec9d9,М 22 Маријана 2015,Положил,,0.0,2023-04-03 00:00:00
,38160aad6d5f9cf690efa20bf5eb4fecf93da9312bb5eda57038cae13d01353b,АР-ДИ,Не се појавил,female,0.99,2023-04-03 00:00:00
,7ada4945fe3d9830e5cd4ff82db1543439bbc8914c058a46ee306650ae8611eb,АСХ Хирда,Не положил,female,0.96,2023-04-03 00:00:00
,b986efac1bc288e23431624c994c6544e2be9779e3610a1aec9f692096c9acfb,Панда-ЛТД,Не положил,male,0.96,2023-04-03 00:00:00
,97a8c47f7aab2e9c03abe2dee9c267551182aea41fe4a7d19f43cd9e3ab2dc49,Сигурност ГТБ,Не положил,male,0.98,2023-04-03 00:00:00
,f080facf786af2d0ce5af3ce51d5b2444fe3a5b9a5fd4fffc0adf48b63839497,Сигурност ГТБ,Положил,male,0.91,2023-04-03 00:00:00
,a228028d5ce2230c7b2994da679caada6b80f2aa6f16609714fe58a4353dc152,АВТОМАК Гоце,Положил,male,0.86,2023-04-03 00:00:00
,8e97e145a66dbd9af7d62cd50e0e89c65a635ff1d504e0a0b44c192348048e71,Болана ком,Не положил,male,0.93,2023-04-03 00:00:00
,346ad55da27a00e9879a14faf8367882f5d235b174bd4978b3c9979749ef7bf3,Тримоски,Положил,female,0.99,2023-04-03 00:00:00
,6381a128bdde2cd5d819b6a9bd255ef988505c2eb0ccad5870f08e8768d1d53e,Банкина,Положил,female,0.94,2023-04-03 00:00:00
,09c2a8684ed4b47690366d9b6ab12b8c0162e67681454595125c9da21f6b3833,Безбедност,Положил,female,0.99,2023-04-03 00:00:00
,5a76157cd8887b93e13af7407a7b58fd75a9fc593d7f6e0da9a98c9ff81f0a9f,Шкорпион Обука,Положил,,0.0,2023-04-03 00:00:00
,402014149f55d63e29e4d449dbc0872531d3223bdf2ae54c83ecc0cd85923177,АР-ДИ,Не положил,male,0.9,2023-04-03 00:00:00
,30585d5109798a3e9cc8ad06e494e5f392b04bb1472196dd7ee9a721692b0d77,Сигурност ГТБ,Положил,,0.0,2023-04-03 00:00:00
,69bb948660d5f233ea80c81555b8889c30822ad7885a9c41efc00c15be678fee,Шкорпион,Не положил,female,0.99,2023-04-03 00:00:00
,43bb26f6c11a5e89f1e1dd1ca030e9eabd56c5e8fef90114a96bd344c5c81ac9,Деива Обука 2001,Положил,female,0.99,2023-04-03 00:00:00
,8fee640e662e8b90b94bc33fa5e2090531ef5bfef1e35f9083d9ec15ee38c7e4,Мартин,Положил,,0.0,2023-04-03 00:00:00
,6a267e5510de86dabec48815ed9c1fbd02cdf00fba9364a3412b926c67e0f2c3,АР-ДИ,Положил,,0.0,2023-04-03 00:00:00
,ce89c2b1ffed5096a0912dac957d843a5dda7175e3e9437cd7c3ed5191a297d1,Ел Хилал - Јуниор,Не положил,,0.0,2023-04-03 00:00:00
,553bc5cd0c7a0712fe209e43ddfe694ac77ef2ca9197784cb84bcf888401dc9b,Мобилити Плус,Положил,female,1.0,2023-04-03 00:00:00
,9606feaa2e6f4b2ccb66527c75bac8ba8780bbfbdb4952e9257dc4f0fe182500,М22 М22 Дооел,Не се појавил,female,0.89,2023-04-03 00:00:00
,237779dd9b9efca273192e7227368ea0c8bb1131ccacd85a3f221e1a8e842d76,Банкина,Положил,male,0.99,2023-04-03 00:00:00
,32b00e8c5e1caece44e9a7058a7709341892ab9c8fb06cf6ee50d3290c46d64b,Европски Возач ДООЕЛ Скопје,Положил,female,0.99,2023-04-03 00:00:00
,be504de17aa3aefa00ecf04d0ddef54d92aa08e8626511904d1308ee8b914a28,Европски Возач ДООЕЛ Скопје,Положил,male,0.99,2023-04-03 00:00:00
,e1204cd91baee4b2058d519c0d6e3e214a677303179d464db4a3a52861af2f22,АР-ДИ,Положил,,0.0,2023-04-03 00:00:00
,9e20bf1cfd3eb9a0906002fb377b3e2b0abe688fa3098d0bf433deb707ca704d,Зелен Сигнал,Не положил,male,0.99,2023-04-03 00:00:00
,31fee6cf315e3304df6e82d1fae70fc95b42375d0d7970c3250753ab5f408b08,Елита дривинг,Положил,male,0.96,2023-04-03 00:00:00
,c6f39ef691eb404a1d17a46c4f5cb89f69e48dfc9dfe1c3324a7ebc98edb6f67,Шкорпион,Положил,male,0.57,2023-04-03 00:00:00
,104ea5a47ecbadf614a84454693c30ab3682b465fa32f2bb8ca7038017d4dbfa,Мобилити,Положил,male,0.57,2023-04-03 00:00:00
,70a95154d5baa2a0d4283e33735be9eeb7f05bdd9f0ee834265f6c581ffb1e23,Идол,Положил,male,1.0,2023-04-03 00:00:00
,18bfb28ca961297e76b372d98d4b4c33abc27963689de490b8cf61ea86a8e104,Сигурност ГТБ,Положил,male,0.97,2023-04-03 00:00:00
,2ebd6946df2e2bfdcdb54bf8ff1a8ccf77501600c5a0950c7ca3ffa7fa6974d6,Ива Обука,Положил,male,0.99,2023-04-03 00:00:00
,ba22596436f1c5527c9be93ee760497ade78b80adb12b1f763eb07c0131168be,АР-ДИ,Положил,male,0.99,2023-04-03 00:00:00
,d0a03a7d61926704152106d0b177e66fc8d78f95ef678315909e7c5b4a921540,Мартин,Положил,female,0.99,2023-04-03 00:00:00
,afb2f592451df220d17a68e7039ae0634a71447a3a574d61d47a0848f4252cd6,Мартин,Положил,female,0.9,2023-04-03 00:00:00
,967bcfdecc8a39db38b906420d0449bd9b72e43fc961740dfff5fe8028a03334,Бобием,Положил,male,1.0,2023-04-03 00:00:00
,2cafdf049a7bc68241d686061df1c440855f82f1a1243f2814bd9c9d9bf0f1d4,Банкина,Не положил,,0.0,2023-04-03 00:00:00
,077101d763cb6c5215bf1ddf21f9103c76d5b9deebdeb270d88690f5ac9edb8b,АР-ДИ,Не положил,male,1.0,2023-04-03 00:00:00
,e95f22f691de257f32961bd1c793a9c56ffbf141f3b1dd6ac1004012d5c1473c,Емилија,Положил,male,0.99,2023-04-03 00:00:00
,2b298f199aa3eaf577ad90f8441840ab2675b969fb2b4326669060950dc6fa15,АВТОМАК Гоце,Положил,male,0.99,2023-04-03 00:00:00
,e2281a19f561fb867f92162c6363ed8b7c197e5c93c80a96d51d3647b09f9602,Зебра АБЦ Дооел,Не положил,female,0.99,2023-04-03 00:00:00
,98c056ae25e965869639a43b50608269ed4f53ff55d12cbc8ade74fffe3a9e89,Кекец-О,Положил,female,0.65,2023-04-03 00:00:00
,4cf1155cf3233a17043ed54bac60a7f392f942750b3eed7f77c8624c451c608b,Панда-ЛТД,Не положил,male,0.96,2023-04-03 00:00:00
,23db4804218551e45bd6bad5a999633afd3e08b2d436057cde9b602d1c917f52,Арт,Положил,female,0.99,2023-04-03 00:00:00
,0e3fea0ab5cabee5b4f77c419ad6b8f40b82b8a4a244c51c282e6688d39ce09c,Идол,Не положил,male,0.99,2023-04-03 00:00:00
,3da936b275339b17f58fcabfbd045d1bc28b8cea3ffdcad0949a9138733bdfe9,АР-ДИ,Положил,male,0.99,2023-04-03 00:00:00
,6fb3d64442721cc99fab5bb1de32f3a15135b9836eb5619ebd059498494dc635,АСХ Хирда,Положил,female,0.84,2023-04-03 00:00:00
,cdf98c469c1417ca4b16eda134714dda0923c372dfeaf42ebf4c1ec1a6ad2fd5,Арт,Положил,male,0.98,2023-04-03 00:00:00
,28b8006d4f359fd3e1a7c8a3deabf9d1336b63b30b6f66668bb89608304174b4,Шкорпион,Положил,male,0.99,2023-04-03 00:00:00
,9d0047bd0041d0a25945d6b04a79ae8610ffd860678e85e5334d5f8de1e12633,АР-ДИ,Положил,,0.0,2023-04-03 00:00:00
,8cf4a80b86318a3852eb2fcfcd13985ef7fd300500960a12020e470325bfbc7f,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2023-04-03 00:00:00
,6b144e8592d6fbefd0deeaddf19b0443a7a4076eb5fb4b26a8c97286044337e5,Кекец-О,Положил,,0.0,2022-07-27 00:00:00
,55640260c6efb400c5734d47ee4476010b81f9e2820e9b1e12115e0ad8568609,АР-ДИ,Не положил,female,0.98,2022-07-27 00:00:00
,7f81d4c9ae999bab1574158584cbf7b1a86f5f7665c3bde8529aecf0941deaa4,АСХ Хирда,Положил,female,0.98,2022-07-27 00:00:00
,dec99e44a995468ccaa7db7260cee4c84ff1cd17cee37937ccfefc8b7bf8fa21,АСХ Хирда,Не положил,,0.0,2022-07-27 00:00:00
,8bd051f432f1c5133542b57cf10418d4256bef8ee4b427c7f92ca6673c759e3b,Шкорпион,Положил,male,1.0,2022-07-27 00:00:00
,6bd48ac3068cc3aa833bc5d7344dad65865a28e1d2275f6a4cfecba6dbff3c46,Кекец-О,Не се појавил,male,1.0,2022-07-27 00:00:00
,83e15cae6395e89583885c0b56d3a6398a244126013712781b7d5c112176e3ce,АСХ Хирда,Не положил,female,0.92,2022-07-27 00:00:00
,790fa560d664ac7b10758af3344826bd92be4ecbea0f635fc5291dcc93616102,Нова-Нова,Положил,female,0.99,2022-07-27 00:00:00
,2e4bdf95490412f16094547aed0fcd8fc0fa4c1f6cd40e8d92779c23d6335aac,Европски Возач ДООЕЛ Скопје,Не положил,male,0.99,2022-07-27 00:00:00
,9f2a26bf6b09745abbda505a825326e56dc8a582c135ee238726fb6eab5911cd,Зелен Сигнал,Положил,male,0.97,2022-07-27 00:00:00
,81d1e3111735a6e2b91c4082f21868535732e5da9e948690d1ca9d6d03c3a460,Емилија,Положил,,0.0,2022-07-27 00:00:00
,ed6a247de488d3411c9e6ade2ca465b728c9b9fd25b9478465d15a2e43955fbe,Арт,Не положил,male,0.95,2022-07-27 00:00:00
,f3d5c672e41a564846b04347ea6bba05c41b9e04914033f750d3132c06fe118d,Алфа 2018,Положил,,0.0,2022-07-27 00:00:00
,30c81acc4c996dd9644de48d3eefdb73b9e34c1ec9847ed85ce0536d9979bdaf,Шкорпион,Положил,,0.0,2022-07-27 00:00:00
,034938c733c18a552085693fc24dea687a5a0461ea4f9d1e5474a1e320053587,Ива Обука,Не положил,,0.0,2022-07-27 00:00:00
,cfd5f1e7cf824c312016c81a31ecb810dee46128d8f9f593441344a306487e76,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-07-27 00:00:00
